n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj;source;geo_point_borne;code_insee_commune;Région
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34114*002;GIGNAC VOIE LACTE - Rue De La Voie Lactée;Rue De La Voie Lactée 34150 GIGNAC VOIE LACTE;34114;3.542588889;43.6508417;2;FR*S34*E34114*002*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.6508417,3.542588889;34114;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34128*002;LAROQUE - Parking Mairie;Parking Mairie 34190 LAROQUE;34128;3.721328974;43.92438818;2;FR*S34*E34128*002*1;22;T2 - EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.92438818,3.721328974;34128;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34032*003;BEZIERS P FLORENS - Rue Pierre Flourens (Place Des Trois Six);Rue Pierre Flourens (Place Des Trois Six) 34500 BEZIERS;34032;3.212944444;43.3425;2;FR*S34*E34032*003*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.3425,3.212944444;34032;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34257*001;SAINT GENIES DE VARENSAL - Plaisance;Plaisance 34610 SAINT GENIES DE VARENSAL;34257;3.004417419;43.68151346;2;FR*S34*E34257*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.68151346,3.004417419;34257;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34300*001;SERVIAN - Parking Covoiturage;Parking Covoiturage 34290 SERVIAN;34300;3.335380554;43.39642599;2;FR*S34*E34300*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.39642599,3.335380554;34300;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34239*001;SAINT ANDRE DE SANGONIES - Parking Salle Des Fetes : Cours De La Liberte;Parking Salle Des Fetes : Cours De La Liberte 34725 SAINT ANDRE DE SANGONIES;34239;3.504708333;43.6524889;2;FR*S34*E34239*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.6524889,3.504708333;34239;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34071*001;CEILHES ET ROCOZELS - Avenue Du Lac;Avenue Du Lac 34260 CEILHES ET ROCOZELS;34071;3.105752778;43.8029972;2;FR*S34*E34071*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.8029972,3.105752778;34071;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34274*001;SAINT MARTIN DE LONDRES - Parking Des Ecoles (Route Pic St Loup);Parking Des Ecoles (Route Pic St Loup) 34380 SAINT MARTIN DE LONDRES;34274;3.734119;43.79065;2;FR*S34*E34274*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.79065,3.734119;34274;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34114*001;GIGNAC - Parc D'Activité De Calmacé;Parc D'Activité De Calmacé 34150 GIGNAC;34114;3.546786111;43.649675;4;FR*S34*E34114*001*2;50;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.649675,3.546786111;34114;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34108*001;FRONTIGNAN - Parking Ancienne Caserne Pompiers;Parking Ancienne Caserne Pompiers 34110 FRONTIGNAN;34108;3.756980556;43.4508167;2;FR*S34*E34108*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4508167,3.756980556;34108;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34148*001;MARAUSSAN - Place Marcel Barrere;Place Marcel Barrere 34370 MARAUSSAN;34148;3.156966667;43.3659083;2;FR*S34*E34148*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.3659083,3.156966667;34148;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34199*003;PEZENAS CURÉE - Avenue François Curée (Parking France Télécom);Avenue François Curée (Parking France Télécom) 34120 PEZENAS;34199;3.421472222;43.4563556;2;FR*S34*E34199*003*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4563556,3.421472222;34199;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34113*001;GIGEAN - Parc De La Mairie;Parc De La Mairie 34770 GIGEAN;34113;3.712527778;43.4996083;2;FR*S34*E34113*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4996083,3.712527778;34113;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34192*002;EnerGaïa, le Forum des Énergies Renouvelables;Route de La Foire - LE PARC DES EXPOSITIONS - Hall B2 34470 PEROLS;34192;3.951725;43.572196;2;FR*S34*E34192*002*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;43.572196,3.951725;34198;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34094*001;ESPONDEILHAN - Rue Trascastel;Rue Trascastel 34290 ESPONDEILHAN;34094;3.260641667;43.4406833;2;FR*S34*E34094*001*1;22;T2 - EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4406833,3.260641667;34094;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34010*001;ANIANE - Place Etienne Sanier (Parking Salle Des Fêtes);Place Etienne Sanier (Parking Salle Des Fêtes) 34150 ANIANE;34010;3.584261111;43.6859167;2;FR*S34*E34010*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;43.6859167,3.584261111;34010;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34299*001;SERIGNAN - Parking Cigalière;Parking Cigalière 34410 SERIGNAN;34299;3.279905556;43.2849;2;FR*S34*E34299*001*1;22;T2 - EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.2849,3.279905556;34299;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34298*001;SAUVIAN - Boulevard Charles De Gaulle;Boulevard Charles De Gaulle 34520 SAUVIAN;34298;3.256308333;43.29165;2;FR*S34*E34298*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.29165,3.256308333;34298;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34325*001;VALROS - Parking De L'Octroi;Parking De L'Octroi 34290 VALROS;34325;3.363938889;43.4180611;2;FR*S34*E34325*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4180611,3.363938889;34325;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34265*001;SAINT JEAN DE CORNIES - Chemin De La Tuilerie;Chemin De La Tuilerie 34410 SAINT JEAN DE CORNIES;34265;3.999169444;43.7449972;2;FR*S34*E34265*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.7449972,3.999169444;34265;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34265*001;SAINT JEAN DE CORNIES - Chemin De La Tuilerie;Chemin De La Tuilerie 34410 SAINT JEAN DE CORNIES;34265;3.999169444;43.7449972;2;FR*S34*E34265*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.7449972,3.999169444;34265;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34024*001;BALARUC LE VIEUX - Avenue De Montpellier;Avenue De Montpellier 34540 BALARUC LE VIEUX;34024;3.686522222;43.4607611;2;FR*S34*E34024*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4607611,3.686522222;34024;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34187*001;OLARGUES - Avenue de la gare;Avenue de la gare 34530 OLARGUES;34187;2.915405556;43.5563167;2;FR*S34*E34187*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.5563167,2.915405556;34187;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34324*001;VALRAS PLAGE - Parking Office De Tourisme;Parking Office De Tourisme 34350 VALRAS PLAGE;34324;3.292691667;43.2474833;2;FR*S34*E34324*001*1;22;T2 - EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.2474833,3.292691667;34324;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34310*001;THEZAN LES BEZIERS - Parking Impasse Georges Rastoul;Parking Impasse Georges Rastoul 34490 THEZAN LES BEZIERS;34310;3.168002778;43.4219417;2;FR*S34*E34310*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4219417,3.168002778;34310;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34926*002;MAUGIO - Boulevard De La Republique;Boulevard De La Republique 34280 MAUGIO;34926;4.011443;43.616699;2;FR*S34*E34926*002*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.616699,4.011443;34154;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34281*001;SAINT PARGOIRE - Parking Du Stade;Parking Du Stade 34230 SAINT PARGOIRE;34281;3.519347222;43.5296611;2;FR*S34*E34281*001*2;22;T2 - EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.5296611,3.519347222;34281;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34162*001;MONTAGNAC - Avenue Du 11 Novembre;Avenue Du 11 Novembre 34400 MONTAGNAC;34162;3.48299444;43.4804639;2;FR*S34*E34162*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.4804639,3.48299444;34162;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34140*001;LIGNAN SUR ORB - Avenue De Montaury;Avenue De Montaury 34490 LIGNAN SUR ORB;34140;3.178522222;43.3773139;2;FR*S34*E34140*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.3773139,3.178522222;34140;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34028*001;BEDARIEUX - PLACE ALBERT THOMAS;PLACE ALBERT THOMAS 34600 BEDARIEUX;34028;3.157346;43.615527;4;FR*S34*E34028*001*3;50;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;43.615527,3.157346;34028;Occitanie
ISTRES;ISTRES;;FR*A06*P13047*E;ISTRES_Place Champollion;Place Champollion 13118 ISTRES;13047;4.987279;43.504653;;FR*A06*E13047*E*B3*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.504653,4.987279;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*D;ISTRES_Parvis Hotel de Ville;Parvis Hotel de Ville 13118 ISTRES;13047;4.989679;43.516359;;FR*A06*E13047*D*B3*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.516359,4.989679;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*G;ISTRES_Jean  Moulin;Jean  Moulin 13118 ISTRES;13047;4.995277;43.502665;;FR*A06*E13047*G*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.502665,4.995277;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*B;ISTRES_Des Arnavaux;Des Arnavaux 13118 ISTRES;13047;4.990532;43.513976;;FR*A06*E13047*B*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.513976,4.990532;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*K;ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.988785;43.509969;;FR*A06*E13047*K*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.509969,4.988785;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*A;ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.986468;43.512555;;FR*A06*E13047*A*B3*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.512555,4.986468;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*P;ISTRES_Centre Commercial Pr?dina;Centre Commercial Pr?dina 13118 ISTRES;13047;4.986036;43.492849;;FR*A06*E13047*P*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.492849,4.986036;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*R;ISTRES_Gymnase Arcelli - Entressen;Gymnase Arcelli - Entressen 13118 ISTRES;13047;4.933578;43.591842;;FR*A06*E13047*R*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.591842,4.933578;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*K;ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.988785;43.509969;;FR*A06*E13047*K*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.509969,4.988785;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*L;ISTRES_CEC Piscine;CEC Piscine 13118 ISTRES;13047;4.995694;43.4992167;;FR*A06*E13047*L*B2*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.4992167,4.995694;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*D;ISTRES_Parvis Hotel de Ville;Parvis Hotel de Ville 13118 ISTRES;13047;4.989679;43.516359;;FR*A06*E13047*D*B2*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.516359,4.989679;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*A;ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.986468;43.512555;;FR*A06*E13047*A*B2*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.512555,4.986468;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*I;ISTRES_Bayanne;Bayanne 13118 ISTRES;13047;4.9716;43.531818;;FR*A06*E13047*I*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.531818,4.9716;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*A;ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.986468;43.512555;;FR*A06*E13047*A*B2*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.512555,4.986468;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*F;ISTRES_Sous Prefecture;Sous Prefecture 13118 ISTRES;13047;4.98941;43.502362;;FR*A06*E13047*F*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.502362,4.98941;13047;Provence-Alpes-Côte d'Azur
ISTRES;ISTRES;;FR*A06*P13047*F;ISTRES_Sous Prefecture;Sous Prefecture 13118 ISTRES;13047;4.98941;43.502362;;FR*A06*E13047*F*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;18/02/2019;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-58cc1ec5-b545-4be1-930e-a131067f4adb;43.502362,4.98941;13047;Provence-Alpes-Côte d'Azur
JLR Villeneuve d'Ascq;Driveco;JLR Villeneuve d'Ascq;FR*E23*PJLRASCQ59650 *1;JLR Villeneuve d'Ascq | Villeneuve-d'Ascq;1, Boulevard de l'Ouest, Villeneuve-d'Ascq, 59650;-;3.12042;50.631009;5;FR*E23*E10164*P2;7.000;T2;Inconnu;Accès libre;;04/06/2018;https://www.data.gouv.fr/fr/datasets/irve-driveco-20180406/#resource-7860c116-7ae3-4be9-875b-2e6b28c348bd;50.631009,3.12042;59350;Hauts-de-France
JLR Villeneuve d'Ascq;Driveco;JLR Villeneuve d'Ascq;FR*E23*PJLRASCQ59650 *1;JLR Villeneuve d'Ascq | Villeneuve-d'Ascq;1, Boulevard de l'Ouest, Villeneuve-d'Ascq, 59650;-;3.12042;50.631009;5;FR*E23*E10165*P2;7.000;T2;Inconnu;Accès libre;;04/06/2018;https://www.data.gouv.fr/fr/datasets/irve-driveco-20180406/#resource-7860c116-7ae3-4be9-875b-2e6b28c348bd;50.631009,3.12042;59350;Hauts-de-France
JLR Villeneuve d'Ascq;Driveco;JLR Villeneuve d'Ascq;FR*E23*PJLRASCQ59650 *1;JLR Villeneuve d'Ascq | Villeneuve-d'Ascq;1, Boulevard de l'Ouest, Villeneuve-d'Ascq, 59650;-;3.12042;50.631009;5;FR*E23*E000013*P1;22.000;Combo;Inconnu;Accès libre;;04/06/2018;https://www.data.gouv.fr/fr/datasets/irve-driveco-20180406/#resource-7860c116-7ae3-4be9-875b-2e6b28c348bd;50.631009,3.12042;59350;Hauts-de-France
L'ETRAT;SIEL42;MOBILOIRE;FRS42P42092A1;parking rue de verdun;rue de verdun;42092;4.373934;45.485943;2;FRS42P42092A11;22;E/F-T2;Payant depuis le 01/07/2018;24/24 - 7/7;En service;18/12/2018;https://www.data.gouv.fr/fr/datasets/reseau-mobiloire-irve-publique-du-departement-de-la-loire/#resource-7df42cc7-2c9c-4e16-b15c-36ce05833c24;45.485943,4.373934;42092;Auvergne-Rhône-Alpes
L'HORME;SIEL42;MOBILOIRE;FRS42P42110A1;parking route des côtes;route des côtes;42110;4.540247;45.485711;2;FRS42P42110A11;22;E/F-T2;Payant depuis le 01/07/2018;24/24 - 7/7;En service;18/12/2018;https://www.data.gouv.fr/fr/datasets/reseau-mobiloire-irve-publique-du-departement-de-la-loire/#resource-7df42cc7-2c9c-4e16-b15c-36ce05833c24;45.485711,4.540247;42110;Auvergne-Rhône-Alpes
L'HORME;SIEL42;MOBILOIRE;FRS42P42110A1;parking route des côtes;route des côtes;42110;4.540247;45.485711;2;FRS42P42110A12;22;E/F-T2;Payant depuis le 01/07/2018;24/24 - 7/7;En service;18/12/2018;https://www.data.gouv.fr/fr/datasets/reseau-mobiloire-irve-publique-du-departement-de-la-loire/#resource-7df42cc7-2c9c-4e16-b15c-36ce05833c24;45.485711,4.540247;42110;Auvergne-Rhône-Alpes
